artist,track,week,rank
Artist_492,Song_600,week_11,28
Artist_70,Song_1872,week_44,89
Artist_169,Song_1433,week_16,33
Artist_272,Song_503,week_51,53
Artist_68,Song_1751,week_27,38
Artist_355,Song_604,week_51,52
Artist_252,Song_303,week_11,78
Artist_48,Song_1488,week_16,11
Artist_184,Song_235,week_23,2
Artist_320,Song_1720,week_12,53
Artist_187,Song_1062,week_40,94
Artist_90,Song_139,week_03,94
Artist_446,Song_195,week_02,68
Artist_332,Song_1551,week_38,77
Artist_139,Song_1793,week_48,7
Artist_357,Song_647,week_52,67
Artist_89,Song_1,week_24,9
Artist_274,Song_561,week_29,78
Artist_19,Song_1120,week_47,63
Artist_471,Song_713,week_46,11
Artist_311,Song_413,week_34,37
Artist_358,Song_538,week_20,14
Artist_374,Song_1879,week_18,19
Artist_466,Song_429,week_14,8
Artist_154,Song_235,week_18,7
Artist_390,Song_349,week_02,59
Artist_260,Song_1780,week_01,63
Artist_108,Song_1894,week_20,7
Artist_371,Song_1505,week_34,55
Artist_285,Song_1863,week_41,3
Artist_59,Song_396,week_41,67
Artist_125,Song_1375,week_48,18
Artist_354,Song_416,week_11,45
Artist_273,Song_1910,week_27,97
Artist_107,Song_916,week_23,92
Artist_299,Song_1911,week_38,36
Artist_245,Song_1075,week_44,16
Artist_336,Song_81,week_03,79
Artist_450,Song_36,week_12,29
Artist_418,Song_1091,week_30,59
Artist_247,Song_641,week_31, 18 
Artist_8,Song_882,week_23,49
Artist_141,Song_1691,week_01,46
Artist_362,Song_757,week_41,83
Artist_8,Song_623,week_20,29
Artist_478,Song_1704,week_06,70
Artist_352,Song_1505,week_11,
Artist_484,Song_468,week_35,55
Artist_495,Song_1166,week_04,27
Artist_94,Song_356,week_29,7
Artist_321,Song_709,week_10,91
Artist_427,Song_1495,week_51,83
Artist_39,Song_1645,week_29,81
Artist_81,Song_1020,week_38,41
Artist_187,Song_1912,week_01,11
Artist_84,Song_1615,week_40,5
Artist_88,Song_902,week_08,66
Artist_242,Song_673,week_38,56
Artist_342,Song_439,week_17,12
Artist_93,Song_531,week_19,42
Artist_86,Song_127,week_33,75
Artist_44,Song_205,week_15,10
Artist_137,Song_29,week_45,28
Artist_421,Song_445,week_31,7
Artist_74,Song_966,week_21,14
Artist_36,Song_1743,week_03,77
Artist_101,Song_464,week_02,69
Artist_476,Song_1304,week_35,61
Artist_156,Song_151,week_41,51
Artist_426,Song_240,week_16,42
Artist_255,Song_266,week_45,8
Artist_171,Song_1718,week_51,50
Artist_469,Song_1129,week_50,1
Artist_216,Song_1961,week_21,69
Artist_170,Song_1457,week_12,11
Artist_252,Song_913,week_28,48
Artist_360,Song_497,week_12,10
Artist_322,Song_1464,week_33,15
Artist_55,Song_1772,week_20,47
Artist_456,Song_685,week_40, 93 
Artist_432,Song_158,week_49,25
Artist_91,Song_172,week_21,6
Artist_278,Song_494,week_52,11
Artist_101,Song_970,week_39,17
Artist_155,Song_1335,week_41,15
Artist_377,Song_1427,week_49,16
Artist_349,Song_1693,week_42, 56 
Artist_451,Song_1794,week_36,66
Artist_364,Song_676,week_22,36
Artist_141,Song_659,week_26,83
Artist_173,Song_903,week_07,38
Artist_10,Song_666,week_07,85
Artist_228,Song_1487,week_08,75
Artist_265,Song_367,week_26,3
Artist_438,Song_550,week_24,98
Artist_248,Song_643,week_24,18
Artist_247,Song_1894,week_40,79
Artist_155,Song_255,week_48,89
Artist_34,Song_208,week_12,54
Artist_499,Song_450,week_47,79
Artist_129,Song_95,week_08,94
Artist_160,Song_1884,week_09,17
Artist_89,Song_839,week_03,82
Artist_93,Song_478,week_21,95
Artist_327,Song_683,week_31,82
Artist_241,Song_762,week_48,99
Artist_323,Song_190,week_47,13
Artist_468,Song_711,week_24,63
Artist_404,Song_1508,week_04,14
Artist_117,Song_1757,week_20,59
Artist_94,Song_1560,week_16,36
Artist_163,Song_756,week_10,18
Artist_99,Song_1447,week_43,5
Artist_113,Song_836,week_26,14
Artist_359,Song_1664,week_29,25
Artist_91,Song_1629,week_05,44
Artist_346,Song_1836,week_11,39
Artist_206,Song_133,week_29,12
Artist_17,Song_55,week_45,61
Artist_274,Song_510,week_15,62
Artist_173,Song_670,week_06,53
Artist_116,Song_1565,week_48,53
Artist_349,Song_410,week_15,28
Artist_468,Song_1235,week_43,35
Artist_181,Song_1690,week_20,65
Artist_91,Song_1317,week_34,3
Artist_82,Song_987,week_02,43
Artist_324,Song_734,week_44,50
Artist_449,Song_1139,week_16,71
Artist_114,Song_1973,week_19,9
Artist_257,Song_1694,week_34,36
Artist_58,Song_259,week_49,23
Artist_154,Song_1787,week_14,88
Artist_365,Song_1146,week_24,74
Artist_404,Song_299,week_28,50
Artist_116,Song_1799,week_48,55
Artist_343,Song_1405,week_32,12
Artist_266,Song_561,week_37,83
Artist_315,Song_1913,week_10,32
Artist_203,Song_1865,week_49,24
Artist_41,Song_1525,week_45,86
Artist_105,Song_297,week_48,67
Artist_389,Song_362,week_09,27
Artist_378,Song_589,week_24,61
Artist_193,Song_1487,week_36,19
Artist_401,Song_1462,week_29,73
Artist_278,Song_127,week_29,51
Artist_354,Song_197,week_48,64
Artist_237,Song_221,week_23,77
Artist_425,Song_995,week_27,2
Artist_221,Song_91,week_31,36
Artist_68,Song_411,week_43,93
Artist_197,Song_8,week_07,11
Artist_256,Song_544,week_49,98
Artist_139,Song_468,week_45,68
Artist_312,Song_320,week_04,68
Artist_435,Song_1418,week_14,64
Artist_149,Song_269,week_42,1
Artist_99,Song_1215,week_42,89
Artist_76,Song_1885,week_10,26
Artist_282,Song_1699,week_44,11
Artist_371,Song_61,week_34,87
Artist_403,Song_1462,week_26,2
Artist_109,Song_1288,week_23,83
Artist_188,Song_797,week_09, 93 
Artist_199,Song_1119,week_37,40
Artist_303,Song_553,week_08,4
Artist_327,Song_926,week_14,80
Artist_154,Song_1494,week_07,37
Artist_40,Song_661,week_07,61
Artist_133,Song_716,week_09,91
Artist_405,Song_779,week_03,5
Artist_462,Song_1538,week_14,15
Artist_132,Song_1714,week_17,87
Artist_279,Song_1961,week_50,67
Artist_362,Song_194,week_44,82
Artist_84,Song_482,week_22,26
Artist_399,Song_1923,week_46,6
Artist_242,Song_1360,week_26,44
Artist_116,Song_1459,week_28,58
Artist_109,Song_1220,week_45,81
Artist_221,Song_855,week_14,46
Artist_392,Song_1273,week_09,42
Artist_41,Song_498,week_51,48
Artist_368,Song_212,week_26,27
Artist_147,Song_665,week_02,20
Artist_112,Song_670,week_11,70
Artist_103,Song_1490,week_17,35
Artist_46,Song_1898,week_34,76
Artist_412,Song_1675,week_19,48
Artist_494,Song_221,week_39,67
Artist_475,Song_273,week_18,68
Artist_324,Song_1178,week_13,52
Artist_378,Song_1273,week_05,68
Artist_271,Song_279,week_50,4
Artist_483,Song_1464,week_23,39
Artist_421,Song_1972,week_24,21
Artist_385,Song_816,week_29,66
Artist_195,Song_276,week_48,16
Artist_367,Song_1005,week_47,7
Artist_280,Song_514,week_08,83
Artist_283,Song_1112,week_26,97
Artist_40,Song_1823,week_15,9
Artist_447,Song_923,week_01,17
Artist_189,Song_642,week_28,91
Artist_164,Song_505,week_49,97
Artist_482,Song_590,week_47,12
Artist_477,Song_772,week_46,57
Artist_24,Song_1265,week_14,45
Artist_24,Song_1677,week_42,11
Artist_490,Song_740,week_34,
Artist_4,Song_675,week_31,31
Artist_323,Song_1260,week_06,77
Artist_290,Song_1014,week_49,26
Artist_441,Song_128,week_05,63
Artist_433,Song_503,week_31,31
Artist_471,Song_1224,week_37,22
Artist_181,Song_1986,week_15,6
Artist_248,Song_902,week_15,20
Artist_116,Song_543,week_52,85
Artist_279,Song_1526,week_43,10
Artist_365,Song_1674,week_05,83
Artist_69,Song_492,week_28,35
Artist_351,Song_1045,week_33,26
Artist_254,Song_1258,week_11,71
Artist_181,Song_714,week_43,37
Artist_318,Song_791,week_06,8
Artist_169,Song_1667,week_23,5
Artist_313,Song_416,week_40,44
Artist_249,Song_148,week_02,100
Artist_188,Song_970,week_15,92
Artist_54,Song_29,week_23,67
Artist_326,Song_1385,week_22,72
Artist_357,Song_308,week_09,79
Artist_313,Song_1907,week_47,91
Artist_138,Song_1966,week_40,49
Artist_168,Song_162,week_30,36
Artist_391,Song_869,week_16,80
Artist_103,Song_852,week_46,26
Artist_422,Song_61,week_47,45
Artist_85,Song_125,week_52,61
Artist_317,Song_1480,week_30,44
Artist_212,Song_1095,week_45,4
Artist_3,Song_838,week_09,76
Artist_384,Song_1931,week_01,81
Artist_179,Song_1900,week_38,58
Artist_342,Song_466,week_08,26
Artist_303,Song_243,week_52,95
Artist_452,Song_1514,week_18,79
Artist_476,Song_1785,week_27,98
Artist_332,Song_1245,week_18,29
Artist_38,Song_473,week_32,9
Artist_499,Song_959,week_49,78
Artist_420,Song_533,week_32,36
Artist_239,Song_494,week_48,4
Artist_169,Song_899,week_45,59
Artist_453,Song_82,week_36,37
Artist_397,Song_856,week_36,88
Artist_343,Song_879,week_21,81
Artist_314,Song_1546,week_46,13
Artist_306,Song_923,week_32,20
Artist_30,Song_12,week_31,17
Artist_190,Song_1287,week_37,51
Artist_357,Song_1681,week_16,91
Artist_25,Song_449,week_46,55
Artist_112,Song_1216,week_46,33
Artist_411,Song_762,week_14,21
Artist_435,Song_1138,week_24,81
Artist_206,Song_26,week_25,22
Artist_185,Song_1807,week_46,25
Artist_382,Song_1523,week_51,67
Artist_496,Song_508,week_35,91
Artist_379,Song_1569,week_17,91
Artist_47,Song_62,week_46,12
Artist_374,Song_229,week_42,15
Artist_228,Song_1839,week_45,84
Artist_39,Song_607,week_04,86
Artist_16,Song_1059,week_11,2
Artist_22,Song_1729,week_47,4
Artist_213,Song_1480,week_15,45
Artist_310,Song_1612,week_30,13
Artist_149,Song_891,week_24,55
Artist_456,Song_1526,week_02,32
Artist_241,Song_761,week_43,22
Artist_272,Song_595,week_34,89
Artist_59,Song_1049,week_23,91
Artist_287,Song_1593,week_31,55
Artist_426,Song_1056,week_37,17
Artist_202,Song_1855,week_13,70
Artist_32,Song_1036,week_33,51
Artist_443,Song_1343,week_07,80
Artist_162,Song_1869,week_32,8
Artist_255,Song_1628,week_07,61
Artist_254,Song_1,week_42, 97 
Artist_9,Song_1459,week_38,10
Artist_465,Song_1862,week_52,98
Artist_139,Song_1160,week_44,19
Artist_480,Song_1220,week_13,14
Artist_10,Song_133,week_24,67
Artist_214,Song_86,week_28,55
Artist_273,Song_1500,week_32,61
Artist_324,Song_1831,week_43,56
Artist_48,Song_1815,week_18,63
Artist_436,Song_1348,week_34,87
Artist_111,Song_1204,week_48,11
Artist_153,Song_516,week_34,47
Artist_123,Song_1662,week_51,6
Artist_405,Song_175,week_38,34
Artist_357,Song_763,week_01,65
Artist_102,Song_1045,week_43,99
Artist_241,Song_997,week_50,89
Artist_321,Song_1976,week_42,64
Artist_191,Song_1129,week_31,93
Artist_217,Song_578,week_50,87
Artist_51,Song_1467,week_01,82
Artist_292,Song_1799,week_51,78
Artist_81,Song_49,week_16,81
Artist_489,Song_528,week_39,66
Artist_383,Song_145,week_15, 31 
Artist_88,Song_1364,week_33,83
Artist_194,Song_762,week_23,96
Artist_104,Song_1879,week_41,62
Artist_271,Song_1378,week_34,54
Artist_96,Song_1099,week_17,92
Artist_423,Song_1826,week_25,8
Artist_379,Song_929,week_42,42
Artist_198,Song_794,week_06,41
Artist_1,Song_1602,week_31,59
Artist_495,Song_1661,week_05,40
Artist_407,Song_319,week_40,22
Artist_378,Song_1111,week_40,24
Artist_167,Song_1577,week_30,38
Artist_126,Song_698,week_05,2
Artist_313,Song_1890,week_12,41
Artist_81,Song_1916,week_07,19
Artist_418,Song_847,week_45,2
Artist_251,Song_1802,week_13,92
Artist_169,Song_783,week_49,96
Artist_477,Song_42,week_04,62
Artist_73,Song_1117,week_50,83
Artist_141,Song_1721,week_42,16
Artist_70,Song_1751,week_03,94
Artist_262,Song_1531,week_12, 22 
Artist_340,Song_529,week_01,14
Artist_308,Song_1980,week_27,56
Artist_245,Song_1289,week_43,65
Artist_3,Song_1650,week_50,45
Artist_337,Song_292,week_13,54
Artist_63,Song_969,week_17,66
Artist_49,Song_1488,week_08,86
Artist_76,Song_1828,week_32,46
Artist_368,Song_1584,week_20,33
Artist_175,Song_1843,week_51,79
Artist_109,Song_97,week_17,50
Artist_183,Song_1911,week_34,22
Artist_192,Song_1119,week_35,40
Artist_65,Song_1350,week_35,
Artist_337,Song_74,week_38,41
Artist_451,Song_1360,week_42,75
Artist_474,Song_1092,week_24,68
Artist_271,Song_758,week_18,7
Artist_100,Song_1942,week_50,85
Artist_32,Song_1101,week_46,71
Artist_352,Song_208,week_48, 4 
Artist_128,Song_1908,week_39,76
Artist_452,Song_1790,week_33,91
Artist_402,Song_1245,week_49,59
Artist_369,Song_1286,week_23,81
Artist_339,Song_410,week_25,84
Artist_43,Song_331,week_37,95
Artist_372,Song_344,week_27,26
Artist_419,Song_989,week_01,31
Artist_488,Song_771,week_21,99
Artist_78,Song_1844,week_49,73
Artist_314,Song_74,week_10, 69 
Artist_289,Song_1661,week_31,52
Artist_270,Song_1724,week_44,72
Artist_162,Song_254,week_25,21
Artist_189,Song_959,week_20,16
Artist_247,Song_1857,week_02,51
Artist_388,Song_820,week_48,16
Artist_216,Song_1771,week_15,18
Artist_315,Song_986,week_28,47
Artist_413,Song_1786,week_13,56
Artist_339,Song_332,week_50,28
Artist_390,Song_1422,week_52,82
Artist_377,Song_1369,week_14,78
Artist_481,Song_1608,week_50,56
Artist_433,Song_747,week_02,37
Artist_168,Song_836,week_34,16
Artist_339,Song_1692,week_35,85
Artist_193,Song_455,week_37,65
Artist_453,Song_1930,week_25,60
Artist_283,Song_1139,week_48,61
Artist_336,Song_313,week_15,11
Artist_390,Song_1018,week_12,75
Artist_488,Song_228,week_09,66
Artist_13,Song_834,week_31,32
Artist_240,Song_858,week_14,19
Artist_320,Song_1269,week_29,56
Artist_446,Song_818,week_48,5
Artist_483,Song_1550,week_43,3
Artist_147,Song_1018,week_38,28
Artist_204,Song_528,week_42,90
Artist_80,Song_950,week_08,87
Artist_379,Song_427,week_48,94
Artist_43,Song_42,week_03,72
Artist_458,Song_465,week_02,100
Artist_89,Song_1646,week_16,29
Artist_148,Song_278,week_19,77
Artist_95,Song_836,week_30,59
Artist_452,Song_19,week_41,25
Artist_428,Song_66,week_16,22
Artist_151,Song_167,week_31,97
Artist_2,Song_1609,week_28,71
Artist_376,Song_1020,week_04,
Artist_22,Song_403,week_10,70
Artist_371,Song_1936,week_51,79
Artist_313,Song_1846,week_45,79
Artist_485,Song_409,week_18,40
Artist_328,Song_112,week_47,98
Artist_7,Song_1298,week_32,14
Artist_206,Song_1431,week_30,29
Artist_440,Song_1397,week_36,16
Artist_375,Song_597,week_09,93
Artist_451,Song_651,week_36,87
Artist_114,Song_1063,week_29,10
Artist_272,Song_105,week_16,47
Artist_83,Song_324,week_28,4
Artist_179,Song_1817,week_21,
Artist_210,Song_1983,week_47,
Artist_500,Song_992,week_02,98
Artist_464,Song_1438,week_46,4
Artist_328,Song_429,week_35,84
Artist_124,Song_635,week_28,
Artist_481,Song_730,week_36,92
Artist_113,Song_889,week_31,6
Artist_12,Song_1085,week_33,14
Artist_126,Song_1636,week_23,35
Artist_53,Song_1331,week_41,47
Artist_331,Song_1378,week_17,58
Artist_389,Song_393,week_46,65
Artist_283,Song_204,week_49,19
Artist_140,Song_258,week_01,57
Artist_401,Song_486,week_42,65
Artist_390,Song_1541,week_23,13
Artist_97,Song_446,week_48,8
Artist_5,Song_1733,week_27,18
Artist_57,Song_1204,week_25,35
Artist_412,Song_1024,week_32,87
Artist_334,Song_342,week_19,26
Artist_69,Song_133,week_24,38
Artist_118,Song_443,week_03,84
Artist_376,Song_1860,week_12,66
Artist_59,Song_253,week_35,26
Artist_33,Song_265,week_15,57
Artist_318,Song_93,week_17,100
Artist_50,Song_1686,week_50,25
Artist_368,Song_1435,week_32,30
Artist_489,Song_138,week_07, 82 
Artist_19,Song_1232,week_19, 7 
Artist_214,Song_1002,week_07,27
Artist_197,Song_1661,week_05,11
Artist_379,Song_1770,week_40,8
Artist_450,Song_1597,week_21,11
Artist_478,Song_307,week_48,88
Artist_47,Song_266,week_48,30
Artist_167,Song_646,week_51,94
Artist_452,Song_318,week_47,15
Artist_289,Song_1137,week_07,56
Artist_141,Song_901,week_37,35
Artist_84,Song_1402,week_23,39
Artist_182,Song_454,week_11,24
Artist_391,Song_191,week_10,8
Artist_79,Song_1915,week_21,43
Artist_215,Song_1464,week_41,42
Artist_14,Song_1211,week_33,84
Artist_215,Song_831,week_20,41
Artist_403,Song_1391,week_33,47
Artist_128,Song_1113,week_40,26
Artist_310,Song_187,week_35,52
Artist_477,Song_819,week_34,88
Artist_248,Song_1970,week_36,22
Artist_404,Song_1021,week_27,5
Artist_29,Song_132,week_19,15
Artist_280,Song_872,week_43,36
Artist_338,Song_635,week_05,63
Artist_319,Song_1584,week_29,93
Artist_202,Song_1824,week_10,79
Artist_361,Song_1400,week_40,91
Artist_57,Song_691,week_13,49
Artist_392,Song_692,week_29,55
Artist_218,Song_1123,week_05,72
Artist_62,Song_1866,week_12,60
Artist_157,Song_1058,week_13,57
Artist_202,Song_1956,week_22,29
Artist_17,Song_582,week_40,19
Artist_322,Song_171,week_15,95
Artist_6,Song_1390,week_13,73
Artist_58,Song_784,week_01,10
Artist_325,Song_1083,week_38,10
Artist_412,Song_181,week_43,97
Artist_318,Song_19,week_45,89
Artist_169,Song_1250,week_52,57
Artist_453,Song_1497,week_01,54
Artist_82,Song_1119,week_11,56
Artist_474,Song_881,week_43,68
Artist_468,Song_1321,week_40,69
Artist_425,Song_1617,week_22,87
Artist_433,Song_175,week_35,55
Artist_219,Song_1246,week_51,69
Artist_177,Song_1639,week_44,72
Artist_204,Song_54,week_06,81
Artist_71,Song_695,week_28,1
Artist_387,Song_863,week_31,
Artist_266,Song_1427,week_08,35
Artist_98,Song_1342,week_05,78
Artist_345,Song_1891,week_42,82
Artist_291,Song_349,week_48,74
Artist_208,Song_443,week_44,
Artist_2,Song_833,week_17,33
Artist_124,Song_580,week_38,83
Artist_280,Song_1564,week_09,98
Artist_74,Song_1810,week_10,25
Artist_166,Song_282,week_20,16
Artist_22,Song_360,week_14,8
Artist_154,Song_915,week_14,35
Artist_427,Song_823,week_26,85
Artist_439,Song_1655,week_29,83
Artist_295,Song_892,week_49,46
Artist_219,Song_953,week_27,11
Artist_157,Song_1670,week_25,61
Artist_495,Song_641,week_16,44
Artist_230,Song_1032,week_36,11
Artist_20,Song_563,week_34,11
Artist_475,Song_491,week_16,22
Artist_41,Song_341,week_33,85
Artist_438,Song_472,week_03,91
Artist_148,Song_1817,week_23,82
Artist_108,Song_1711,week_11,62
Artist_403,Song_1719,week_48,48
Artist_84,Song_1728,week_18,94
Artist_483,Song_249,week_47, 63 
Artist_367,Song_235,week_41,51
Artist_322,Song_1107,week_44,45
Artist_414,Song_1117,week_29,33
Artist_309,Song_1909,week_50,85
Artist_290,Song_1418,week_05,60
Artist_406,Song_824,week_24,2
Artist_323,Song_1292,week_29,13
Artist_134,Song_1441,week_29,66
Artist_207,Song_632,week_26,57
Artist_283,Song_1607,week_40,43
Artist_266,Song_529,week_03,
Artist_73,Song_1277,week_02,31
Artist_481,Song_1981,week_25,10
Artist_352,Song_122,week_19,23
Artist_48,Song_892,week_40,
Artist_326,Song_10,week_02,29
Artist_233,Song_1823,week_19,97
Artist_443,Song_1340,week_01,31
Artist_100,Song_838,week_27,78
Artist_59,Song_1297,week_45,
Artist_258,Song_1330,week_52, 18 
Artist_413,Song_1829,week_49,11
Artist_452,Song_1234,week_35,47
Artist_65,Song_1982,week_41,3
Artist_83,Song_1754,week_05,2
Artist_154,Song_753,week_38,54
Artist_473,Song_886,week_04,72
Artist_266,Song_464,week_17,31
Artist_309,Song_712,week_21,8
Artist_79,Song_728,week_48,43
Artist_315,Song_717,week_31,48
Artist_150,Song_1949,week_48, 2 
Artist_435,Song_1440,week_22,22
Artist_48,Song_1240,week_11,5
Artist_405,Song_80,week_34,7
Artist_379,Song_1803,week_49,20
Artist_248,Song_480,week_15,92
Artist_278,Song_902,week_50,77
Artist_356,Song_891,week_10,2
Artist_98,Song_1571,week_38,32
Artist_414,Song_1825,week_32,90
Artist_25,Song_18,week_48,3
Artist_493,Song_1189,week_31,41
Artist_284,Song_1549,week_37,42
Artist_449,Song_202,week_44,77
Artist_369,Song_741,week_28,85
Artist_301,Song_1370,week_31,45
Artist_68,Song_1390,week_06,87
Artist_7,Song_1472,week_14,71
Artist_305,Song_1537,week_23,17
Artist_137,Song_319,week_16,92
Artist_164,Song_217,week_25,47
Artist_83,Song_1058,week_39,94
Artist_385,Song_1895,week_02,69
Artist_138,Song_266,week_38,24
Artist_420,Song_1664,week_41,71
Artist_73,Song_724,week_39,34
Artist_237,Song_775,week_34,50
Artist_46,Song_1848,week_51,42
Artist_106,Song_1104,week_40,33
Artist_416,Song_1701,week_43,27
Artist_288,Song_413,week_25,78
Artist_262,Song_1276,week_36,59
Artist_176,Song_1036,week_16,19
Artist_166,Song_401,week_18,76
Artist_145,Song_1840,week_13,3
Artist_330,Song_724,week_37,71
Artist_370,Song_282,week_27,99
Artist_283,Song_1136,week_34,25
Artist_54,Song_723,week_11,15
Artist_178,Song_1402,week_01,83
Artist_419,Song_751,week_13,60
Artist_244,Song_268,week_30,83
Artist_341,Song_1941,week_05,23
Artist_127,Song_298,week_18,11
Artist_409,Song_1341,week_14,59
Artist_412,Song_570,week_13,85
Artist_367,Song_509,week_32,34
Artist_271,Song_1974,week_07,7
Artist_132,Song_546,week_08,44
Artist_93,Song_775,week_50,91
Artist_379,Song_365,week_07,64
Artist_73,Song_547,week_52,23
Artist_411,Song_271,week_49,58
Artist_410,Song_1985,week_16,20
Artist_403,Song_1498,week_43,27
Artist_248,Song_739,week_31,60
Artist_348,Song_537,week_51,8
Artist_273,Song_1258,week_27,67
Artist_43,Song_59,week_33,2
Artist_377,Song_1275,week_29,22
Artist_41,Song_1871,week_08,70
Artist_170,Song_86,week_33,36
Artist_434,Song_763,week_41,24
Artist_212,Song_390,week_19,12
Artist_493,Song_1204,week_21,81
Artist_168,Song_719,week_41,22
Artist_39,Song_856,week_21,83
Artist_369,Song_149,week_25,73
Artist_245,Song_583,week_42,76
Artist_151,Song_121,week_23,96
Artist_111,Song_765,week_11,95
Artist_480,Song_605,week_33,81
Artist_436,Song_256,week_20,23
Artist_47,Song_766,week_25,74
Artist_63,Song_864,week_26,63
